NCM;categoria;descricao;IPI;uTrib
29159022;PRODUTOS QUÍMICOS ORGÂNICOS;29159022 - 2-ETILEXANOATO DE ESTANHO II;0;KG
29159023;PRODUTOS QUÍMICOS ORGÂNICOS;29159023 - DI(2-ETILEXANOATO) DE TRIETILENOGLICOL;0;KG
29159024;PRODUTOS QUÍMICOS ORGÂNICOS;29159024 - CLORETO DE 2-ETILEXANOILA;0;KG
29159029;PRODUTOS QUÍMICOS ORGÂNICOS;29159029 - OUTS. SAIS, ÉSTERES DO ÁCIDO 2-ETILEXANÓICO;0;KG
29159031;PRODUTOS QUÍMICOS ORGÂNICOS;29159031 - ÁCIDO MIRÍSTICO;0;KG
29159032;PRODUTOS QUÍMICOS ORGÂNICOS;29159032 - ÁCIDO CAPRÍLICO;0;KG
29159033;PRODUTOS QUÍMICOS ORGÂNICOS;29159033 - MIRISTATO DE ISOPROPILA;0;KG
29159039;PRODUTOS QUÍMICOS ORGÂNICOS;29159039 - OUTS.SAIS/ESTS.D/ACIDS.MIRÍSTICOS/CAPRÍLICOS;0;KG
29159041;PRODUTOS QUÍMICOS ORGÂNICOS;29159041 - ÁCIDO LÁURICO;0;KG
29159042;PRODUTOS QUÍMICOS ORGÂNICOS;29159042 - SAIS E ÉSTERES DO ÁCIDO LÁURICO;0;KG
29159050;PRODUTOS QUÍMICOS ORGÂNICOS;29159050 - PEROXID.D/ÁCIDOS MONOCARBOXIL ACÍCLICOS SAT.;0;KG
29159060;PRODUTOS QUÍMICOS ORGÂNICOS;29159060 - PERÁCIDOS D/ACIDS.MONOCARB. ACÍCLICOS SAT.;0;KG
29159090;PRODUTOS QUÍMICOS ORGÂNICOS;29159090 - OUTS.AC.MONOCARB.ACIC.SATUR.S/DERIV.HAL.ETC.;0;KG
29161110;PRODUTOS QUÍMICOS ORGÂNICOS;29161110 - ÁCIDO ACRÍLICO;0;KG
29161120;PRODUTOS QUÍMICOS ORGÂNICOS;29161120 - SAIS DO ÁCIDO ACRÍLICO;0;KG
29161210;PRODUTOS QUÍMICOS ORGÂNICOS;29161210 - ÉSTERES DO ÁCIDO ACRÍLICO DE METILA;0;KG
29161220;PRODUTOS QUÍMICOS ORGÂNICOS;29161220 - ÉSTERES DO ÁCIDO ACRÍLICO DE ETILA;0;KG
29161230;PRODUTOS QUÍMICOS ORGÂNICOS;29161230 - ÉSTERES DO ÁCIDO ACRÍLICO DE BUTILA;0;KG
29161240;PRODUTOS QUÍMICOS ORGÂNICOS;29161240 - ÉSTERES DE 2-ETILEXILA DO ÁCIDO ACRÍLICO;0;KG
29161290;PRODUTOS QUÍMICOS ORGÂNICOS;29161290 - OUTROS ÉSTERES DO ÁCIDO ACRÍLICO;0;KG
29161310;PRODUTOS QUÍMICOS ORGÂNICOS;29161310 - ÁCIDO METACRÍLICO;0;KG
29161320;PRODUTOS QUÍMICOS ORGÂNICOS;29161320 - SAIS DO ÁCIDO METACRÍLICO;0;KG
29161410;PRODUTOS QUÍMICOS ORGÂNICOS;29161410 - ÉSTERES DO ÁCIDO METACRÍLICO DE METILA;0;KG
29161420;PRODUTOS QUÍMICOS ORGÂNICOS;29161420 - ÉSTERES DO ÁCIDO METACRÍLICO DE ETILA;0;KG
29161430;PRODUTOS QUÍMICOS ORGÂNICOS;29161430 - ÉSTERES DO ÁCIDO METACRÍLICO DE N-BUTILA;0;KG
29161490;PRODUTOS QUÍMICOS ORGÂNICOS;29161490 - OUTROS ÉSTERES DO ÁCIDO METACRÍLICO;0;KG
29161511;PRODUTOS QUÍMICOS ORGÂNICOS;29161511 - OLEATO DE MANITOL;0;KG
29161519;PRODUTOS QUÍMICOS ORGÂNICOS;29161519 - OUTS.SAIS E ÉSTERES DO ÁCIDO OLÉICO;0;KG
29161520;PRODUTOS QUÍMICOS ORGÂNICOS;29161520 - ÁCIDO LINOLÉICO,LINONÊNICO,SEUS SAIS/ÉSTERES;0;KG
29161600;PRODUTOS QUÍMICOS ORGÂNICOS;29161600 - BINAPACRIL (ISO);0;KG
29161911;PRODUTOS QUÍMICOS ORGÂNICOS;29161911 - SORBATO DE POTÁSSIO;0;KG
29161919;PRODUTOS QUÍMICOS ORGÂNICOS;29161919 - OUTS.SAIS E ÉSTERES DO ÁCIDO SÓRBICO;0;KG
29161921;PRODUTOS QUÍMICOS ORGÂNICOS;29161921 - ÁCIDO UNDECILÊNICO;0;KG
29161922;PRODUTOS QUÍMICOS ORGÂNICOS;29161922 - UNDECILENATO DE METILA;0;KG
29161923;PRODUTOS QUÍMICOS ORGÂNICOS;29161923 - UNDECILENATO DE ZINCO;0;KG
29161929;PRODUTOS QUÍMICOS ORGÂNICOS;29161929 - OUTS.SAIS E ÉSTERES DO ÁCIDO UNDECILÊNICO;0;KG
29161990;PRODUTOS QUÍMICOS ORGÂNICOS;29161990 - OUTS. ÁCIDOS MONOCARB. ACIC.Ñ SATUR.E DERIV.;0;KG
29162011;PRODUTOS QUÍMICOS ORGÂNICOS;29162011 - ÁCIDO 3-(2,2DIBROMOV.)-2,2-DIMETILCICLOPROPAN.;0;KG
29162012;PRODUTOS QUÍMICOS ORGÂNICOS;29162012 - CLORETO D/ÁCIDO 3-(2,2'-DICLOROV.)-2,2-DIMETICICL.;0;KG
29162013;PRODUTOS QUÍMICOS ORGÂNICOS;29162013 - ALETRINAS;0;KG
29162014;PRODUTOS QUÍMICOS ORGÂNICOS;29162014 - PERMETRINA;0;KG
29162015;PRODUTOS QUÍMICOS ORGÂNICOS;29162015 - BIFENTRIN;0;KG
29162019;PRODUTOS QUÍMICOS ORGÂNICOS;29162019 - OUTS.DERIV.DO ÁCIDO CICLOPROPANOCARBOXÍLICO;0;KG
29162090;PRODUTOS QUÍMICOS ORGÂNICOS;29162090 - OUTS.ÁCIDOS MONOCARB.CICLAN.CICLEN.CICLOT.;0;KG
29163110;PRODUTOS QUÍMICOS ORGÂNICOS;29163110 - ÁCIDO BENZÓICO;0;KG
29163121;PRODUTOS QUÍMICOS ORGÂNICOS;29163121 - SAIS DO ÁCIDO BENZÓICO DE SÓDIO;0;KG
29163122;PRODUTOS QUÍMICOS ORGÂNICOS;29163122 - SAIS DO ÁCIDO BENZÓICO DE AMÔNIO;0;KG
29163129;PRODUTOS QUÍMICOS ORGÂNICOS;29163129 - OUTROS SAIS DO ÁCIDO BENZÓICO;0;KG
29163131;PRODUTOS QUÍMICOS ORGÂNICOS;29163131 - ÉSTERES DO ÁCIDO BENZÓICO DE METILA;0;KG
29163132;PRODUTOS QUÍMICOS ORGÂNICOS;29163132 - ÉSTERES DO ÁCIDO BENZÓICO DE BENZILA;0;KG
29163139;PRODUTOS QUÍMICOS ORGÂNICOS;29163139 - OUTROS.ÉSTERES DO ÁCIDO BENZÓICO;0;KG
29163210;PRODUTOS QUÍMICOS ORGÂNICOS;29163210 - PERÓXIDO DE BENZOÍLA;0;KG
29163220;PRODUTOS QUÍMICOS ORGÂNICOS;29163220 - CLORETO DE BENZOÍLA;0;KG
29163400;PRODUTOS QUÍMICOS ORGÂNICOS;29163400 - ÁCIDO FENILACÉTICO E SEUS SAIS;0;KG
29163910;PRODUTOS QUÍMICOS ORGÂNICOS;29163910 - CLORETO D/4-CL.-ALFA-(1-METILETIL)BENZENOACETIL.;0;KG
29163920;PRODUTOS QUÍMICOS ORGÂNICOS;29163920 - IBUPROFENO;0;KG
29163930;PRODUTOS QUÍMICOS ORGÂNICOS;29163930 - ÁCIDO 4-CLORO-3-NITROBENZÓICO;0;KG
29163940;PRODUTOS QUÍMICOS ORGÂNICOS;29163940 - PERBENZOATO DE TER-BUTILA;0;KG
29163990;PRODUTOS QUÍMICOS ORGÂNICOS;29163990 - OUTS.ÁCIDOS MONOCARB.AROMÁT.SEUS ANIDRIDOS;0;KG
29171110;PRODUTOS QUÍMICOS ORGÂNICOS;29171110 - ÁCIDO OXÁLICO E SEUS SAIS;0;KG
29171120;PRODUTOS QUÍMICOS ORGÂNICOS;29171120 - ÉSTERES DO ÁCIDO OXÁLICO;0;KG
29171210;PRODUTOS QUÍMICOS ORGÂNICOS;29171210 - ÁCIDO ADÍPICO;0;KG
29171220;PRODUTOS QUÍMICOS ORGÂNICOS;29171220 - SAIS E ÉSTERES DO ÁCIDO ADÍPICO;0;KG
29171310;PRODUTOS QUÍMICOS ORGÂNICOS;29171310 - ÁCIDO AZELÁICO, SEUS SAIS E SEUS ÉSTERES;0;KG
29171321;PRODUTOS QUÍMICOS ORGÂNICOS;29171321 - ÁCIDO SEBÁCICO;0;KG
29171322;PRODUTOS QUÍMICOS ORGÂNICOS;29171322 - SEBACATO DE DIBUTILA;0;KG
29171323;PRODUTOS QUÍMICOS ORGÂNICOS;29171323 - SEBACATO DE DIOCTILA;0;KG
29171329;PRODUTOS QUÍMICOS ORGÂNICOS;29171329 - OUTROS SAIS E ÉSTERES DO ÁCIDO SEBÁCICO;0;KG
29171400;PRODUTOS QUÍMICOS ORGÂNICOS;29171400 - ANIDRIDO MALÉICO;0;KG
29171910;PRODUTOS QUÍMICOS ORGÂNICOS;29171910 - DIOCTILSULFOSSUCCINATO DE SÓDIO;0;KG
29171921;PRODUTOS QUÍMICOS ORGÂNICOS;29171921 - ÁCIDO MALÉICO;0;KG
29171922;PRODUTOS QUÍMICOS ORGÂNICOS;29171922 - SAIS E ÉSTERES DO ÁCIDO MALÉICO;0;KG
29171930;PRODUTOS QUÍMICOS ORGÂNICOS;29171930 - ÁCIDO FUMÁRICO, SEUS SAIS E SEUS ÉSTERES;0;KG
29171990;PRODUTOS QUÍMICOS ORGÂNICOS;29171990 - OUTS.ÁC.POLICARBOX.ACICLS.E SEUS ANIDRIDOS;0;KG
29172000;PRODUTOS QUÍMICOS ORGÂNICOS;29172000 - ÁCIDOS POLICARBOXIL.CICLÂNICOS,CICLÊNICOS;0;KG
29173200;PRODUTOS QUÍMICOS ORGÂNICOS;29173200 - ORTOFTALATOS DE DIOCTILA;0;KG
29173300;PRODUTOS QUÍMICOS ORGÂNICOS;29173300 - ORTOFTALATOS DE DINONILA OU DE DIDECILA;0;KG
29173400;PRODUTOS QUÍMICOS ORGÂNICOS;29173400 - OUTROS ÉSTERES DO ÁCIDO ORTOFTÁLICO;0;KG
29173500;PRODUTOS QUÍMICOS ORGÂNICOS;29173500 - ANIDRIDO FTÁLICO;0;KG
29173600;PRODUTOS QUÍMICOS ORGÂNICOS;29173600 - ÁCIDO TEREFTÁLICO E SEUS SAIS;0;KG
29173700;PRODUTOS QUÍMICOS ORGÂNICOS;29173700 - TEREFTALATO DE DIMETILA;0;KG
29173911;PRODUTOS QUÍMICOS ORGÂNICOS;29173911 - ÉSTERES DO ÁCIDO M-FTÁLICO;0;KG
29173919;PRODUTOS QUÍMICOS ORGÂNICOS;29173919 - ÁCIDO M-FTÁLICO E SEUS SAIS;0;KG
29173920;PRODUTOS QUÍMICOS ORGÂNICOS;29173920 - ÁCIDO ORTOFTÁLICO E SEUS SAIS;0;KG
29173931;PRODUTOS QUÍMICOS ORGÂNICOS;29173931 - ÉSTERES DE DIOCTILA DO ÁCIDO TEREFTÁLICO;0;KG
29173939;PRODUTOS QUÍMICOS ORGÂNICOS;29173939 - OUTROS ÉSTERES DO ÁCIDO TEREFTÁLICO;0;KG
29173940;PRODUTOS QUÍMICOS ORGÂNICOS;29173940 - SAIS E ÉSTERES DO ÁCIDO TRIMELÍTICO;0;KG
29173950;PRODUTOS QUÍMICOS ORGÂNICOS;29173950 - ANIDRIDO TRIMELÍTICO (AC.1,3-DIOXO-5-ISOBENZOF.);0;KG
29173990;PRODUTOS QUÍMICOS ORGÂNICOS;29173990 - OUTS.ÁC.POLICARBOX.AROMÁT.E SEUS ANIDRIDOS;0;KG
29181100;PRODUTOS QUÍMICOS ORGÂNICOS;29181100 - ÁCIDO LÁCTICO, SEUS SAIS E SEUS ÉSTERES;0;KG
29181200;PRODUTOS QUÍMICOS ORGÂNICOS;29181200 - ÁCIDO TARTÁRICO;0;KG
29181310;PRODUTOS QUÍMICOS ORGÂNICOS;29181310 - SAIS DO ÁCIDO TARTÁRICO;0;KG
29181320;PRODUTOS QUÍMICOS ORGÂNICOS;29181320 - ÉSTERES DO ÁCIDO TARTÁRICO;0;KG
29181400;PRODUTOS QUÍMICOS ORGÂNICOS;29181400 - ÁCIDO CÍTRICO;0;KG
29181500;PRODUTOS QUÍMICOS ORGÂNICOS;29181500 - SAIS E ÉSTERES DO ÁCIDO CÍTRICO;0;KG
29181610;PRODUTOS QUÍMICOS ORGÂNICOS;29181610 - GLUCONATO DE CÁLCIO;0;KG
29181690;PRODUTOS QUÍMICOS ORGÂNICOS;29181690 - ÁCIDO GLUCÔNICO, SEUS SAIS E ÉSTERES;0;KG
29181700;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29181800;PRODUTOS QUÍMICOS ORGÂNICOS;29181800 - CLOROBENZILATO;0;KG
29181910;PRODUTOS QUÍMICOS ORGÂNICOS;29181910 - BROMOPROPILATO;0;KG
29181921;PRODUTOS QUÍMICOS ORGÂNICOS;29181921 - URSODIOL (ÁCIDO URSODEOXICÓLICO);0;KG
29181922;PRODUTOS QUÍMICOS ORGÂNICOS;29181922 - ÁCIDO QUENODEOXICÓLICO;0;KG
29181929;PRODUTOS QUÍMICOS ORGÂNICOS;29181929 - ÁCIDOS BILIARES,SEUS SAIS,ÉSTERES,DERIVADOS;0;KG
29181930;PRODUTOS QUÍMICOS ORGÂNICOS;29181930 - ÁCIDO 12-HIDROXIESTEÁRICO;0;KG
29181941;PRODUTOS QUÍMICOS ORGÂNICOS;29181941 - ÁCIDO BENZÍLICO;;KG
29181942;PRODUTOS QUÍMICOS ORGÂNICOS;29181942 - SAIS DO ÁCIDO BENZÍLICO;0;KG
29181943;PRODUTOS QUÍMICOS ORGÂNICOS;29181943 - ÉSTERES DO ÁCIDO BENZÍLICO;0;KG
29181990;PRODUTOS QUÍMICOS ORGÂNICOS;29181990 - OUTS.ÁCIDOS CARBOXÍLICOS D/FUNÇÃO OXIGENADA;0;KG
29182110;PRODUTOS QUÍMICOS ORGÂNICOS;29182110 - ÁCIDO SALICÍLICO;0;KG
29182120;PRODUTOS QUÍMICOS ORGÂNICOS;29182120 - SAIS DO ÁCIDO SALICÍLICO;0;KG
29182211;PRODUTOS QUÍMICOS ORGÂNICOS;29182211 - ÁCIDO O-ACETILSALICÍLICO;0;KG
29182212;PRODUTOS QUÍMICOS ORGÂNICOS;29182212 - O-ACETILSALICILATO DE ALUMÍNIO;0;KG
29182219;PRODUTOS QUÍMICOS ORGÂNICOS;29182219 - OUTROS SAIS DO ÁCIDO O-ACETILSALICÍLICO;0;KG
29182220;PRODUTOS QUÍMICOS ORGÂNICOS;29182220 - ÉSTERES DO ÁCIDO O-ACETILSALICÍLICO;0;KG
29182300;PRODUTOS QUÍMICOS ORGÂNICOS;29182300 - OUTROS ÉSTERES DO ÁCIDO SALICÍLICO E S/SAIS;0;KG
29182910;PRODUTOS QUÍMICOS ORGÂNICOS;29182910 - ÁCIDOS HIDROXINAFTÓICOS;0;KG
29182921;PRODUTOS QUÍMICOS ORGÂNICOS;29182921 - ÁCIDO P-HIDROXIBENZÓICO;0;KG
29182922;PRODUTOS QUÍMICOS ORGÂNICOS;29182922 - METILPARABENO;0;KG
29182923;PRODUTOS QUÍMICOS ORGÂNICOS;29182923 - PROPILPARABENO;0;KG
29182929;PRODUTOS QUÍMICOS ORGÂNICOS;29182929 - OUTS.SAIS E ÉSTERES DO ÁCIDO P-HIDROXIBENZ.;0;KG
29182930;PRODUTOS QUÍMICOS ORGÂNICOS;29182930 - ÁCIDO GÁLICO, SEUS SAIS E SEUS ÉSTERES;0;KG
29182940;PRODUTOS QUÍMICOS ORGÂNICOS;29182940 - TETRAKIS(3(3,5D.T.BUTIL.4.HIDROX.)PROPION.)PNT.;0;KG
29182950;PRODUTOS QUÍMICOS ORGÂNICOS;29182950 - 3-(3,5-DI-TER-BUTIL-4-HIDROXF.)PROP.D/OCTADEC.;0;KG
29182990;PRODUTOS QUÍMICOS ORGÂNICOS;29182990 - OUTS.ACID.CARBOX.FUNÇÃO FENOL SEUS DERIVS.;0;KG
29183010;PRODUTOS QUÍMICOS ORGÂNICOS;29183010 - CETOPROFENO;0;KG
29183020;PRODUTOS QUÍMICOS ORGÂNICOS;29183020 - BUTIRILACETATO DE METILA;0;KG
29183031;PRODUTOS QUÍMICOS ORGÂNICOS;29183031 - ÁCIDO DEIDROCÓLICO;0;KG
29183032;PRODUTOS QUÍMICOS ORGÂNICOS;29183032 - DEIDROCOLATO DE SÓDIO;0;KG
29183033;PRODUTOS QUÍMICOS ORGÂNICOS;29183033 - DEIDROCOLATO DE MAGNÉSIO;0;KG
29183039;PRODUTOS QUÍMICOS ORGÂNICOS;29183039 - OUTROS SAIS DO ÁCIDO DEIDROCÓLICO;0;KG
29183040;PRODUTOS QUÍMICOS ORGÂNICOS;29183040 - ACETILACETATO DE 2-NITROMETILBENZILIDENO;0;KG
29183090;PRODUTOS QUÍMICOS ORGÂNICOS;29183090 - OUTS.ACID.CARBOX.D/FUNÇ ALD/.CET.S/FUNÇ OXIG.;0;KG
29189100;PRODUTOS QUÍMICOS ORGÂNICOS;29189100 - ÁCIDO 2,4,5-TRICLOROFENOXIACÉTICO;0;KG
29189911;PRODUTOS QUÍMICOS ORGÂNICOS;29189911 - ÁCIDO FENOXIACÉTICO, SEUS SAIS, SEUS ÉSTERES;0;KG
29189912;PRODUTOS QUÍMICOS ORGÂNICOS;29189912 - ÁCIDO 2,4-DICLOROFENOXIACÉTICO,SAIS E ÉSTERES;0;KG
29189919;PRODUTOS QUÍMICOS ORGÂNICOS;29189919 - OUTS.DERIVADOS D/AC.FENOXIACÉTICOS,SAIS,ÉST.;0;KG
29189921;PRODUTOS QUÍMICOS ORGÂNICOS;29189921 - ÁCIDOS DICLOROFENOXIBUTANÓICOS,SAIS/ÉST.;0;KG
29189929;PRODUTOS QUÍMICOS ORGÂNICOS;29189929 - OUTS.ÁC.DICLOROFENOXIBUTANÓICOS,SAIS/ÉSTER.;0;KG
29189930;PRODUTOS QUÍMICOS ORGÂNICOS;29189930 - ACIFLUORFEN SÓDICO;0;KG
29189940;PRODUTOS QUÍMICOS ORGÂNICOS;29189940 - NAPROXENO;0;KG
29189950;PRODUTOS QUÍMICOS ORGÂNICOS;29189950 - ÁC.3-(2'-CL.-ALFA,ALFA,ALFA-TRIFL.-TOLILOXI)BENZ.;0;KG
29189960;PRODUTOS QUÍMICOS ORGÂNICOS;29189960 - DICLOFOP-METILA;0;KG
29189991;PRODUTOS QUÍMICOS ORGÂNICOS;29189991 - FENOFIBRATO;0;KG
29189992;PRODUTOS QUÍMICOS ORGÂNICOS;29189992 - ÁCIDO METILCLOROFENOXIACÉTICO,SAIS ,ÉSTERES;0;KG
29189993;PRODUTOS QUÍMICOS ORGÂNICOS;29189993 - 5-(2-CLORO-4-TRIFLUORMETILF.)-2-NITR.(LACTOFEN);0;KG
29189994;PRODUTOS QUÍMICOS ORGÂNICOS;29189994 - ÁCIDO 4-(4-HIDROXIFENOXI)-3,5-DIIODOFENILACÉTICO;0;KG
29189999;PRODUTOS QUÍMICOS ORGÂNICOS;29189999 - OUTS.ÁC.CARB.C/FUNC.OXIG.SUPL.E S/ANID.,S/DER.;0;KG
29191000;PRODUTOS QUÍMICOS ORGÂNICOS;29191000 - FOSFATO DE TRIS(2,3-DIBROMOPROPILA);0;KG
29199010;PRODUTOS QUÍMICOS ORGÂNICOS;29199010 - ÉSTERES FOSFÓRICOS E SAIS DE TRIBUTILA;0;KG
29199020;PRODUTOS QUÍMICOS ORGÂNICOS;29199020 - ÉSTERES FOSFÓRICOS E SAIS DE TRICRESILA;0;KG
29199030;PRODUTOS QUÍMICOS ORGÂNICOS;29199030 - ÉSTERES FOSFÓRICOS E SAIS DE TRIFENILA;0;KG
29199040;PRODUTOS QUÍMICOS ORGÂNICOS;29199040 - DICLORVÓS (DDVP);0;KG
29199050;PRODUTOS QUÍMICOS ORGÂNICOS;29199050 - LACTOFOSFATO DE CÁLCIO;0;KG
29199060;PRODUTOS QUÍMICOS ORGÂNICOS;29199060 - CLORFENVINFÓS;0;KG
29199090;PRODUTOS QUÍMICOS ORGÂNICOS;29199090 - OUTS.EST.FOSFÓRICOS,S/SAIS,LACTOFOSF.DERIV.;0;KG
29201110;PRODUTOS QUÍMICOS ORGÂNICOS;29201110 - PARATION (ETIL PARATION);0;KG
29201120;PRODUTOS QUÍMICOS ORGÂNICOS;29201120 - PARATION-METILA (METIL PARATION);0;KG
29201910;PRODUTOS QUÍMICOS ORGÂNICOS;29201910 - FENITROTION;0;KG
29201920;PRODUTOS QUÍMICOS ORGÂNICOS;29201920 - CLORETO DE FOSFOROTIOATO DE DIMETILA;0;KG
29201990;PRODUTOS QUÍMICOS ORGÂNICOS;29201990 - OUTS.ÉSTERES TIOFOSFÓRICOS,SAIS E DERIVADOS;0;KG
29202100;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202200;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202300;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202400;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202910;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202920;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202930;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202940;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202950;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29202990;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29203000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29209013;PRODUTOS QUÍMICOS ORGÂNICOS;29209013 - FOSFITO DE ALQUILA D/C3 A C13 OU D/ALQUIL-ARILA;;KG
29209014;PRODUTOS QUÍMICOS ORGÂNICOS;29209014 - FOSFITO DE DIFENILA;;KG
29209015;PRODUTOS QUÍMICOS ORGÂNICOS;29209015 - OUTROS FOSFITOS DE ARILA;;KG
29209016;PRODUTOS QUÍMICOS ORGÂNICOS;29209016 - FOSETIL AL;;KG
29209017;PRODUTOS QUÍMICOS ORGÂNICOS;29209017 - FOSFITO DE TRIS-(2,4-DI-TER-BUTILFENILA);;KG
29209019;PRODUTOS QUÍMICOS ORGÂNICOS;29209019 - OUTROS FOSFITOS;;KG
29209021;PRODUTOS QUÍMICOS ORGÂNICOS;29209021 - ENDOSSULFAN;;KG
29209022;PRODUTOS QUÍMICOS ORGÂNICOS;29209022 - PROPARGITE;0;KG
29209029;PRODUTOS QUÍMICOS ORGÂNICOS;29209029 - OUTS.SULFITOS D/ÉSTERES, ÁCIDOS INORGÂNICOS;0;KG
29209031;PRODUTOS QUÍMICOS ORGÂNICOS;29209031 - NITRATO DE PROPATILA;0;KG
29209032;PRODUTOS QUÍMICOS ORGÂNICOS;29209032 - NITROGLICERINA;0;KG
29209033;PRODUTOS QUÍMICOS ORGÂNICOS;29209033 - TETRANITRATO DE PENTAERITRITOL (PETN);0;KG
29209039;PRODUTOS QUÍMICOS ORGÂNICOS;29209039 - OUTS.NITRATOS D/ÉSTERES, ÁCIDOS INORGÂNICOS;0;KG
29209041;PRODUTOS QUÍMICOS ORGÂNICOS;29209041 - SULFATOS DE ALQUILA DE C6 A C22;0;KG
29209042;PRODUTOS QUÍMICOS ORGÂNICOS;29209042 - SULFATO D/MONOALQUILDI.(OU TRI)ETILENOGLICOL;0;KG
29209049;PRODUTOS QUÍMICOS ORGÂNICOS;29209049 - OUTS.SULF.DE ÉSTERES DE ÁCIDOS INORGÂNICOS;0;KG
29209051;PRODUTOS QUÍMICOS ORGÂNICOS;29209051 - SILICATOS DE ETILA;0;KG
29209059;PRODUTOS QUÍMICOS ORGÂNICOS;29209059 - OUTS.SILIC.DE ÉSTERES DE ÁCIDOS INORGÂNICOS;0;KG
29209061;PRODUTOS QUÍMICOS ORGÂNICOS;29209061 - FOSFITOS DE DIMETILA;;KG
29209062;PRODUTOS QUÍMICOS ORGÂNICOS;29209062 - FOSFITOS DE TRIMETILA;;KG
29209063;PRODUTOS QUÍMICOS ORGÂNICOS;29209063 - FOSFITOS DE DIETILA;;KG
29209064;PRODUTOS QUÍMICOS ORGÂNICOS;29209064 - FOSFITOS DE TRIETILA;;KG
29209069;PRODUTOS QUÍMICOS ORGÂNICOS;29209069 - OUTROS FOSFITOS DE METILA E DE ETILA;;KG
29209090;PRODUTOS QUÍMICOS ORGÂNICOS;29209090 - OUTS.ÉSTER.D/AC.INORG.EXC.HALOG D/HIDR,S/DER;0;KG
29211111;PRODUTOS QUÍMICOS ORGÂNICOS;29211111 - MONOMETILAMINA;0;KG
29211112;PRODUTOS QUÍMICOS ORGÂNICOS;29211112 - SAIS DA MONOMETILAMINA;0;KG
29211121;PRODUTOS QUÍMICOS ORGÂNICOS;29211121 - DIMETILAMINA;0;KG
29211122;PRODUTOS QUÍMICOS ORGÂNICOS;29211122 - 2,4-DICLOROFENOXIACETATO DE DIMETILAMINA;0;KG
29211123;PRODUTOS QUÍMICOS ORGÂNICOS;29211123 - METILCLOROFENOXIACETATO DE DIMETILAMINA;0;KG
29211129;PRODUTOS QUÍMICOS ORGÂNICOS;29211129 - OUTROS SAIS DA DIMETILAMINA;0;KG
29211131;PRODUTOS QUÍMICOS ORGÂNICOS;29211131 - TRIMETILAMINA;0;KG
29211132;PRODUTOS QUÍMICOS ORGÂNICOS;29211132 - CLORIDRATO DE TRIMETILAMINA;0;KG
29211139;PRODUTOS QUÍMICOS ORGÂNICOS;29211139 - OUTROS SAIS DA TRIMETILAMINA;0;KG
29211200;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29211300;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29211400;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29211911;PRODUTOS QUÍMICOS ORGÂNICOS;29211911 - MONOETILAMINA E SEUS SAIS;0;KG
29211912;PRODUTOS QUÍMICOS ORGÂNICOS;29211912 - TRIETILAMINA;0;KG
29211913;PRODUTOS QUÍMICOS ORGÂNICOS;29211913 - BIS(2-CLOROETIL)ETILAMINA;0;KG
29211914;PRODUTOS QUÍMICOS ORGÂNICOS;29211914 - TRICLORMETINA (DCI) (TRIS(2-CLOROETIL)AMINA);0;KG
29211915;PRODUTOS QUÍMICOS ORGÂNICOS;29211915 - DIETILAMINA SAIS,EXC.ETANSILATO(ETHAMSYLATE);0;KG
29211919;PRODUTOS QUÍMICOS ORGÂNICOS;29211919 - OUTRAS ETILAMINAS, SAIS E DERIVADOS;0;KG
29211921;PRODUTOS QUÍMICOS ORGÂNICOS;29211921 - MONO-N-PROPILAMINA E SEUS SAIS;0;KG
29211922;PRODUTOS QUÍMICOS ORGÂNICOS;29211922 - DI-N-PROPILAMINA E SEUS SAIS;0;KG
29211923;PRODUTOS QUÍMICOS ORGÂNICOS;29211923 - MONOISOPROPILAMINA E SEUS SAIS;0;KG
29211924;PRODUTOS QUÍMICOS ORGÂNICOS;29211924 - DIISOPROPILAMINA E SEUS SAIS;0;KG
29211929;PRODUTOS QUÍMICOS ORGÂNICOS;29211929 - OUTS. N-PROPILAMINAS, ISOPROPILAMINAS, E SAIS;0;KG
29211931;PRODUTOS QUÍMICOS ORGÂNICOS;29211931 - DIISOBUTILAMINA E SEUS SAIS;0;KG
29211939;PRODUTOS QUÍMICOS ORGÂNICOS;29211939 - OUTS.BUTILAMINAS E SAIS;0;KG
